0,0,4,2,1,4,0,4,0,4,0,4,4
0,1,2,4,1,4,4,4,4,4,0,0,0
0,2,4,2,1,4,4,0,4,0,4,0,4
0,3,2,4,1,0,0,0,4,4,4,4,4
0,4,4,2,1,0,4,0,4,0,4,4,4
0,5,2,4,1,4,4,4,4,0,0,0,4
0,6,4,2,1,4,4,4,0,4,0,4,0
0,7,2,4,1,4,0,0,0,4,4,4,4
0,8,4,1,2,4,4,4,0,4,0,4,0
0,9,4,1,2,4,0,4,0,4,0,4,4
0,10,4,1,2,4,4,0,4,0,4,0,4
0,11,4,1,2,0,4,0,4,0,4,4,4
0,12,1,4,2,0,4,0,4,0,4,4,4
0,13,1,4,2,4,0,4,0,4,0,4,4
0,14,1,4,2,4,4,4,0,4,0,4,0
0,15,1,4,2,4,4,0,4,0,4,0,4
0,16,1,2,4,4,4,4,4,0,0,0,4
0,17,1,2,4,0,0,0,4,4,4,4,4
0,18,1,2,4,4,0,0,0,4,4,4,4
0,14,1,2,4,4,4,4,4,4,0,0,0
0,20,2,1,4,4,0,0,0,4,4,4,4
0,21,2,1,4,4,4,4,4,4,0,0,0
0,22,2,1,4,0,0,0,4,4,4,4,4
0,23,2,1,4,4,4,4,4,4,0,0,0
1,0,2,1,3,0,1,1,1,1,1
1,1,3,2,1,1,1,1,1,1,0
1,2,3,2,1,0,1,1,1,1,1
1,3,3,2,1,1,1,1,1,0,1
1,4,3,2,1,1,0,1,1,1,1
1,5,2,3,1,1,1,1,0,1,1
1,6,2,3,1,1,1,1,1,1,0
1,7,2,3,1,1,1,0,1,1,1
1,8,2,3,1,0,1,1,1,1,1
1,9,3,1,2,0,1,1,1,1,1
1,10,3,1,2,1,0,1,1,1,1
1,11,3,1,2,1,1,1,1,0,1
1,12,3,1,2,1,1,1,1,1,0
1,13,1,3,2,1,0,1,1,1,1
1,14,1,3,2,0,1,1,1,1,1
1,15,1,3,2,1,1,1,1,0,1
1,16,1,3,2,1,1,1,1,1,0
1,17,1,2,3,1,1,0,1,1,1
1,18,1,2,3,1,1,1,1,1,0
1,19,1,2,3,0,1,1,1,1,1
1,20,1,2,3,1,1,1,0,1,1
1,21,2,1,3,1,1,0,1,1,1
1,22,2,1,3,1,1,1,1,1,0
1,23,2,1,3,1,1,1,0,1,1
2,0,3,3,1,0,2,0,0,2,0,2,2,2
2,1,3,3,1,2,0,0,2,2,2,2,0,0
2,2,3,3,1,0,0,2,2,2,2,0,0,2
2,3,3,3,1,2,2,2,0,2,0,0,2,0
2,4,3,1,3,2,2,2,0,2,0,0,2,0
2,5,3,1,3,0,2,0,0,2,0,2,2,2
2,6,1,3,3,2,2,2,0,2,0,0,2,0
2,7,1,3,3,0,2,0,0,2,0,2,2,2
2,8,1,3,3,0,0,2,2,2,2,0,0,2
2,9,1,3,3,2,0,0,2,2,2,2,0,0
2,10,3,1,3,0,0,2,2,2,2,0,0,2
2,11,3,1,3,2,0,0,2,2,2,2,0,0
